0.1	1.0	0.0
0.101115889496	1.0	0.0
0.102244231086	1.0	0.0
0.103385163722	1.0	0.0
0.104538827904	1.0	0.0
0.105705365705	1.0	0.0
0.106884920778	1.0	0.0
0.108077638382	1.0	0.0
0.109283665396	1.0	0.0
0.11050315034	1.0	0.0
0.111736243387	1.0	0.0
0.112983096391	1.0	0.0
0.114243862896	1.0	0.0
0.115518698163	1.0	0.0
0.116807759182	1.0	0.0
0.118111204697	1.0	0.0
0.119429195224	1.0	0.0
0.12076189307	0.03306	0.96694
0.12210946235	1.0	0.0
0.123472069014	1.0	0.0
0.124849880863	1.0	0.0
0.12624306757	1.0	0.0
0.127651800701	1.0	0.0
0.129076253737	1.0	0.0
0.130516602095	0.80372	0.19628
0.131973023148	1.0	0.0
0.133445696252	1.0	0.0
0.134934802759	1.0	0.0
0.13644052605	1.0	0.0
0.137963051549	1.0	0.0
0.13950256675	1.0	0.0
0.14105926124	1.0	0.0
0.14263332672	1.0	0.0
0.144224957031	1.0	0.0
0.145834348177	0.61113	0.38887
0.147461698351	0.49611	0.50389
0.149107207954	1.0	0.0
0.150771079626	1.0	0.0
0.152453518267	1.0	0.0
0.154154731064	1.0	0.0
0.155874927516	0.34024	0.65976
0.157614319459	0.62504	0.37496
0.159373121095	0.87131	0.12869
0.161151549013	0.88478	0.11522
0.162949822222	0.58129	0.41871
0.164768162172	0.93336	0.06664
0.166606792787	0.66676	0.33324
0.168465940488	0.46996	0.53004
0.170345834223	0.74207	0.25793
0.172246705495	0.52532	0.47468
0.174168788389	0.86103	0.13897
0.176112319605	0.37809	0.62191
0.178077538481	0.91566	0.08434
0.180064687028	0.33745	0.66255
0.182074009957	0.41579	0.58421
0.18410575471	0.78341	0.21659
0.186160171489	0.53555	0.46445
0.188237513289	0.75436	0.24564
0.190338035928	0.84422	0.15578
0.192461998078	0.63187	0.36813
0.194609661299	0.79465	0.20535
0.196781290069	0.53012	0.46988
0.198977151815	0.60765	0.39235
0.201197516952	0.48988	0.51012
0.203442658911	0.40517	0.59483
0.205712854173	0.64449	0.35551
0.208008382305	0.46683	0.53317
0.210329525995	0.49435	0.50565
0.212676571083	0.23641	0.76359
0.215049806601	0.46334	0.53666
0.217449524805	0.41369	0.58631
0.219876021212	0.46996	0.53004
0.222329594638	0.54042	0.45958
0.224810547231	0.51772	0.48228
0.227319184515	0.44996	0.55004
0.229855815418	0.44621	0.55379
0.232420752319	0.52039	0.47961
0.235014311081	0.34902	0.65098
0.237636811093	0.49337	0.50663
0.240288575308	0.41373	0.58627
0.242969930281	0.39839	0.60161
0.245681206212	0.44896	0.55104
0.248422736986	0.46949	0.53051
0.251194860215	0.35802	0.64198
0.253997917276	0.32527	0.67473
0.256832253355	0.27853	0.72147
0.259698217494	0.33196	0.66804
0.262596162625	0.37475	0.62525
0.265526445621	0.32782	0.67218
0.268489427338	0.3417	0.6583
0.271485472657	0.35109	0.64891
0.27451495053	0.33247	0.66753
0.277578234029	0.37914	0.62086
0.280675700387	0.34369	0.65631
0.283807731046	0.25795	0.74205
0.286974711706	0.31281	0.68719
0.290177032372	0.31158	0.68842
0.293415087397	0.26552	0.73448
0.296689275538	0.30825	0.69175
0.3	0.30939	0.69061
